     0.000000000000E+000     0.673340516379E-005
     0.500000000000E+000     0.168347699502E-005
     0.100000000000E+001     0.359182956081E-010
     0.150000000000E+001     0.766269767141E-015
     0.200000000000E+001     0.163473452906E-019
     0.250000000000E+001     0.348748821135E-024
     0.300000000000E+001     0.744008883768E-029
     0.350000000000E+001     0.158724424549E-033
     0.400000000000E+001     0.338617498938E-038
     0.450000000000E+001     0.722395345784E-043
     0.500000000000E+001     0.154113415321E-047
     0.550000000000E+001     0.328780419033E-052
     0.600000000000E+001     0.451462301761E-055
     0.650000000000E+001     0.883219373352E-051
     0.700000000000E+001     0.175515727439E-046
     0.750000000000E+001     0.348789660275E-042
     0.800000000000E+001     0.693124231561E-038
     0.850000000000E+001     0.137739500351E-033
     0.900000000000E+001     0.273719634723E-029
     0.950000000000E+001     0.543943165630E-025
     0.100000000000E+002     0.108093854719E-020
     0.105000000000E+002     0.214806995850E-016
     0.110000000000E+002     0.426869810118E-012
     0.115000000000E+002     0.848203429209E-008
     0.120000000000E+002     0.339221621078E-007
