     0.000000000000E+000     0.100000000000E+001
     0.500000000000E+000     0.209252694126E-002
     0.100000000000E+001     0.225767038580E-005
     0.150000000000E+001     0.167100207725E-008
     0.200000000000E+001     0.954076983045E-012
     0.250000000000E+001     0.448020962343E-015
     0.300000000000E+001     0.180194299057E-018
     0.350000000000E+001     0.638245190023E-022
     0.400000000000E+001     0.203167699981E-025
     0.450000000000E+001     0.590252445503E-029
     0.500000000000E+001     0.158414374804E-032
     0.550000000000E+001     0.396606390182E-036
     0.600000000000E+001     0.160932588769E-037
     0.650000000000E+001     0.285970413434E-034
     0.700000000000E+001     0.480331105750E-031
     0.750000000000E+001     0.752123667149E-028
     0.800000000000E+001     0.108722622043E-024
     0.850000000000E+001     0.143337197274E-021
     0.900000000000E+001     0.169702504050E-018
     0.950000000000E+001     0.176798673549E-015
     0.100000000000E+002     0.157626020325E-012
     0.105000000000E+002     0.115491506017E-009
     0.110000000000E+002     0.652217195564E-007
     0.115000000000E+002     0.252515568817E-004
     0.120000000000E+002     0.503781810000E-002
