            
            
            
            
            
            
            
            
            
            
          0  0.0001248
          1E-07  0.000249571360094
          2.06E-07  0.000381796826715
          3.1836E-07  0.000521919675041
          4.374616E-07  0.000670409286994
          5.63709296E-07  0.000827762657323
          6.9753185376E-07  0.000994505982621
          8.39383764986E-07  0.00117119633737
          9.89746790885E-07  0.0013584234412
          1.14913159834E-06  0.00155681152167
          1.31807949424E-06  0.00176702127704
          1.49716426389E-06  0.00198975194364
          1.68699411973E-06  0.00222574347245
          1.88821376691E-06  0.0024757788196
          2.10150659292E-06  0.00274068635566
          2.3275969885E-06  0.00302134239849
          2.56725280781E-06  0.00331867387457
          2.82128797628E-06  0.00363366111363
          3.09056525485E-06  0.00396734078149
          3.37599917015E-06  0.00432080895572
          3.67855912035E-06  0.00469522434863
          3.99927266758E-06  0.00509181168165
          4.33922902763E-06  0.00551186521583
          4.69958276929E-06  0.00595675244176
          5.08155773545E-06  0.00642791792942
          5.48645119957E-06  0.00692688734601
          5.91563827155E-06  0.00745527164199
          6.37057656784E-06  0.00801477140487
          6.85281116191E-06  0.00860718138096
          7.36397983162E-06  0.00923439516495
          7.90581862152E-06  0.00989841005629
          8.48016773881E-06  0.0106013320746
          9.08897780314E-06  0.0113453811338
          9.73431647133E-06  0.0121328963622
          1.04183754596E-05  0.0129663415611
          1.11434779872E-05  0.0138483107836
          1.19120866664E-05  0.014781534002
          1.27268118664E-05  0.0157688829034
          1.35904205784E-05  0.0168133767332
          1.45058458131E-05  0.017918185531
          1.54761965619E-05  0.0190866406368
          1.65047683556E-05  0.0203222383797
          1.75950544569E-05  0.0216286457502
          1.87507577243E-05  0.0230097060204
          1.99758031878E-05  0.0244694441018
          2.12743513791E-05  0.0260120716165
          2.26508124618E-05  0.0276419915277
          2.41098612095E-05  0.0293638022634
          2.56564528821E-05  0.0311823014609
          2.7295840055E-05  0.0331024888972
          2.90335904583E-05  0.0351295683721
          3.08756058858E-05  0.0372689486587
          3.2828142239E-05  0.0395262435436
          3.48978307733E-05  0.0419072700494
          3.70917006197E-05  0.0444180449064
          3.94172026569E-05  0.0470647798213
          4.18822348163E-05  0.0498538735805
          4.44951689053E-05  0.0527919023267
          4.72648790396E-05  0.0558856069148
          5.0200771782E-05  0.0591418761315
          5.33128180889E-05  0.062567727843
          5.66115871742E-05  0.0661702837604
          6.01082824047E-05  0.0699567418542
          6.3814779349E-05  0.0739343415653
          6.77436661099E-05  0.078110324011
          7.19082860765E-05  0.0824918867787
          7.63227832411E-05  0.087086127768
          8.10021502355E-05  0.0918999855957
          8.59622792497E-05  0.0969401694947
          9.12200160047E-05  0.10221307939
          9.67932169649E-05  0.107724713469
          0.000102700809983  0.113480569079
          0.000108962858582  0.119485529491
          0.000115600630097  0.125743738207
          0.000122636667903  0.132258459805
          0.000130094867977  0.139031927646
          0.000138000560055  0.146065177232
          0.000146380593659  0.153357866233
          0.000155263429278  0.160908074318
          0.000164679235035  0.16871210009
          0.000174659989137  0.176764246254
          0.000185239588485  0.185056587116
          0.000196453963794  0.193578732292
          0.000208341201622  0.20231760671
          0.000220941673719  0.211257202881
          0.000234298174142  0.220378387641
          0.000248456064591  0.229658711281
          0.000263463428466  0.239072253952
          0.000279371234174  0.248589564523
          0.000296233508225  0.258177672569
          0.000314107518718  0.267800198683
          0.000333053969841  0.277417639186
          0.000353137208032  0.286987870059
          0.000374425440514  0.296466894499
          0.000396990966944  0.305809913104
          0.000420910424961  0.314972751276
          0.000446265050459  0.323913694108
          0.000473140953486  0.332595670184
          0.000501629410696  0.340988809142
          0.000531827175337  0.349073284472
          0.000563836805857  0.356841762936
          0.000597767014209  0.364301541645
          0.000633733035061  0.371475200281
          0.000671857017165  0.378400134889
          0.000712268438195  0.385126005138
          0.000755104544487  0.391714951356
          0.000800510817156  0.398227979585
          0.000848641466185  0.404723883095
          0.000899659954156  0.411254717867
          0.000953739551406  0.41786303405
          0.00101106392449  0.42457855888
          0.00107182775996  0.431419210787
          0.00113623742556  0.438391380211
          0.00120451167109  0.445490548435
          0.00127688237136  0.452703920783
          0.00135359531364  0.460014671335
          0.00143491103246  0.467405714047
          0.0015211056944  0.474861597381
          0.00161247203607  0.482373512547
          0.00170932035823  0.489941786947
          0.00181197957973  0.497575472278
          0.00192079835451  0.505288218799
          0.00203614625578  0.513096533512
          0.00215841503113  0.521017721211
          0.00228801993299  0.529066214991
          0.00242540112897  0.537251046094
          0.00257102519671  0.545576340631
          0.00272538670851  0.554040835092
          0.00288900991102  0.562640948862
          0.00306245050569  0.571377623646
          0.00324629753603  0.580255262834
          0.00344117538819  0.589281402994
          0.00364774591148  0.598465638194
          0.00386671066617  0.607817246166
          0.00409881330614  0.617344518454
          0.00434484210451  0.627053974196
          0.00460563263078  0.636942827465
          0.00488207058863  0.647016322659
          0.00517509482394  0.657279264803
          0.00548570051338  0.667740320363
          0.00581494254418  0.678408591256
          0.00616393909683  0.689289685025
          0.00653387544264  0.700392846804
          0.0069260079692  0.711727844564
          0.00734166844735  0.723300169613
          0.00778226855419  0.735118633325
          0.00824930466745  0.747194368916
          0.00874436294749  0.759538032713
          0.00926912472434  0.77215325562
          0.0098253722078  0.785049828121
          0.0104149945403  0.798192222409
