     0.250000000000E+000     0.417198926411E-003
     0.750000000000E+000     0.837771557793E-004
     0.125000000000E+001     0.890263848517E-007
     0.175000000000E+001     0.656158489360E-010
     0.225000000000E+001     0.374171109931E-013
     0.275000000000E+001     0.175608068027E-016
     0.325000000000E+001     0.705982502911E-020
     0.375000000000E+001     0.249981753990E-023
     0.425000000000E+001     0.795553005595E-027
     0.475000000000E+001     0.231083917043E-030
     0.525000000000E+001     0.620092700932E-034
     0.575000000000E+001     0.157881258879E-037
     0.625000000000E+001     0.475279648951E-036
     0.675000000000E+001     0.798485395162E-033
     0.725000000000E+001     0.125065509386E-029
     0.775000000000E+001     0.180850404589E-026
     0.825000000000E+001     0.238532489391E-023
     0.875000000000E+001     0.282566973257E-020
     0.925000000000E+001     0.294604249865E-017
     0.975000000000E+001     0.262933986900E-014
     0.102500000000E+002     0.192955839854E-011
     0.107500000000E+002     0.109256918093E-008
     0.112500000000E+002     0.425242628730E-006
     0.117500000000E+002     0.210559063399E-005
