     0.250000000000E+000     0.000000000000E+000
     0.750000000000E+000    -0.388578058619E-014
     0.125000000000E+001    -0.110345299564E-008
     0.175000000000E+001    -0.318290982460E-008
     0.225000000000E+001    -0.120752852162E-009
     0.275000000000E+001     0.318290926948E-008
     0.325000000000E+001     0.122420118487E-008
     0.375000000000E+001    -0.135814270941E-008
     0.425000000000E+001    -0.135814248736E-008
     0.475000000000E+001     0.135813893465E-008
     0.525000000000E+001     0.177635683940E-014
     0.575000000000E+001    -0.135813760238E-008
     0.625000000000E+001     0.135813804647E-008
     0.675000000000E+001     0.888178419700E-015
     0.725000000000E+001    -0.135813671420E-008
     0.775000000000E+001     0.135814381963E-008
     0.825000000000E+001     0.135814293145E-008
     0.875000000000E+001    -0.150672452293E-008
     0.925000000000E+001    -0.150672541110E-008
     0.975000000000E+001     0.150672541110E-008
     0.102500000000E+002     0.150672807564E-008
     0.107500000000E+002    -0.150672185839E-008
     0.112500000000E+002    -0.150672896382E-008
     0.117500000000E+002    -0.532907051820E-014
